Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.55 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.63 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.7  ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.67 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.15 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.03 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.12 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   24.91 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.75 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.63 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.06 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   25.58 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.15 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   25.07 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.35 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.35 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.49 ,         1680.7
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.66 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.72 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.79 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   24.91 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   25.76 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.55 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.63 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.7  ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.67 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.15 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.03 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.12 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   24.91 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.75 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.63 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.06 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   25.58 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.15 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   25.07 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.35 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   27.35 ,        19417.3
India ,Potatoes         ,2002 ,     194173 ,                         1083 ,         42482.56 ,   26.49 ,        19417.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.66 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.72 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.79 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   24.91 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   25.76 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.55 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.63 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.7  ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.67 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.15 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.03 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.12 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   24.91 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.75 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.63 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.06 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   25.58 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.15 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   25.07 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.35 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   27.35 ,         2616.3
India ,"""Rice Paddy""" ,2002 ,      26163 ,                         1083 ,         42482.56 ,   26.49 ,         2616.3
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.66 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.72 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.79 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   24.91 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   25.76 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.55 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.63 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.7  ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.67 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.15 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.03 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.12 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   24.91 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.75 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.63 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.06 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   25.58 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.15 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   25.07 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.35 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   27.35 ,          760.2
India ,Sorghum          ,2002 ,       7602 ,                         1083 ,         42482.56 ,   26.49 ,          760.2
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.66 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   27.72 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.79 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   24.91 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   25.76 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.55 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.63 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.7  ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   27.67 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.15 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   27.03 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.12 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   24.91 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.75 ,          762.4
India ,Soybeans         ,2002 ,       7624 ,                         1083 ,         42482.56 ,   26.63 ,          762.4
