Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     12602, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.02,          2708.1
     12603, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.33,          2708.1
     12604, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    24.5 ,          2708.1
     12605, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.32,          2708.1
     12606, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.86,          2708.1
     12607, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.82,          2708.1
     12608, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.34,          2708.1
     12609, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.91,          2708.1
     12610, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    24.76,          2708.1
     12611, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.9 ,          2708.1
     12612, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.9 ,          2708.1
     12613, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.92,          2708.1
     12614, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.66,         27274.6
     12615, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.72,         27274.6
     12616, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.79,         27274.6
     12617, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    24.91,         27274.6
     12618, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    25.76,         27274.6
     12619, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.55,         27274.6
     12620, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.63,         27274.6
     12621, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.7 ,         27274.6
     12622, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.67,         27274.6
     12623, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.15,         27274.6
     12624, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.03,         27274.6
     12625, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.12,         27274.6
     12626, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    24.91,         27274.6
     12627, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.75,         27274.6
     12628, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.63,         27274.6
     12629, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.06,         27274.6
     12630, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    25.58,         27274.6
     12631, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.15,         27274.6
     12632, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    25.07,         27274.6
     12633, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.35,         27274.6
     12634, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    27.35,         27274.6
     12635, India, Cassava       , 2002,      272746,                        1083.0,          42482.56,    26.49,         27274.6
     12636, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    26.66,          1680.7
     12637, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    27.72,          1680.7
     12638, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    26.79,          1680.7
     12639, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    24.91,          1680.7
     12640, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    25.76,          1680.7
     12641, India, Maize         , 2002,       16807,                        1083.0,          42482.56,    26.55,          1680.7
